# Step Timing Log
# Format: timestamp [Step N] MODE | total=Xms
# MODE: NORMAL = regular step, POST-CKPT = within 34 steps after checkpoint save
# Generated by train_phase8.py

2025-12-13T19:37:53.050642 [Step   3751] NORMAL       | total=5240.9ms | mode=NORMAL
2025-12-13T19:37:58.628662 [Step   3752] NORMAL       | total=5573.6ms | mode=NORMAL
2025-12-13T19:38:04.054023 [Step   3753] NORMAL       | total=5420.5ms | mode=NORMAL
2025-12-13T19:38:09.475441 [Step   3754] NORMAL       | total=5415.3ms | mode=NORMAL
2025-12-13T19:38:15.100376 [Step   3755] NORMAL       | total=5619.2ms | mode=NORMAL
2025-12-13T19:38:20.631623 [Step   3756] NORMAL       | total=5526.0ms | mode=NORMAL
2025-12-13T19:38:26.040194 [Step   3757] NORMAL       | total=5403.6ms | mode=NORMAL
2025-12-13T19:38:31.596004 [Step   3758] NORMAL       | total=5549.4ms | mode=NORMAL
2025-12-13T19:38:37.518211 [Step   3759] NORMAL       | total=5916.9ms | mode=NORMAL
2025-12-13T19:38:44.275085 [Step   3760] NORMAL       | total=6751.2ms | mode=NORMAL
2025-12-13T19:38:49.339911 [Step   3761] NORMAL       | total=5059.2ms | mode=NORMAL
2025-12-13T19:38:54.677146 [Step   3762] NORMAL       | total=5330.1ms | mode=NORMAL
2025-12-13T19:39:00.287981 [Step   3763] NORMAL       | total=5605.7ms | mode=NORMAL
2025-12-13T19:39:05.713414 [Step   3764] NORMAL       | total=5419.6ms | mode=NORMAL
2025-12-13T19:39:11.086212 [Step   3765] NORMAL       | total=5367.2ms | mode=NORMAL
2025-12-13T19:39:16.592416 [Step   3766] NORMAL       | total=5485.4ms | mode=NORMAL
2025-12-13T19:39:21.909266 [Step   3767] NORMAL       | total=5310.7ms | mode=NORMAL
2025-12-13T19:39:27.250256 [Step   3768] NORMAL       | total=5334.8ms | mode=NORMAL
2025-12-13T19:39:32.805671 [Step   3769] NORMAL       | total=5548.8ms | mode=NORMAL
2025-12-13T19:39:38.220390 [Step   3770] NORMAL       | total=5408.7ms | mode=NORMAL
2025-12-13T19:39:43.812933 [Step   3771] NORMAL       | total=5586.9ms | mode=NORMAL
2025-12-13T19:39:49.191265 [Step   3772] NORMAL       | total=5372.4ms | mode=NORMAL
2025-12-13T19:39:54.605925 [Step   3773] NORMAL       | total=5410.5ms | mode=NORMAL
2025-12-13T19:40:00.306253 [Step   3774] NORMAL       | total=5695.7ms | mode=NORMAL
2025-12-13T19:40:05.731711 [Step   3775] NORMAL       | total=5415.9ms | mode=NORMAL
2025-12-13T19:40:11.582129 [Step   3776] NORMAL       | total=5844.3ms | mode=NORMAL
2025-12-13T19:40:16.570227 [Step   3777] NORMAL       | total=4982.4ms | mode=NORMAL
2025-12-13T19:40:22.023640 [Step   3778] NORMAL       | total=5448.3ms | mode=NORMAL
2025-12-13T19:40:27.377789 [Step   3779] NORMAL       | total=5348.5ms | mode=NORMAL
2025-12-13T19:40:32.867265 [Step   3780] NORMAL       | total=5483.4ms | mode=NORMAL
2025-12-13T19:40:38.681668 [Step   3781] NORMAL       | total=5808.3ms | mode=NORMAL
2025-12-13T19:40:44.757301 [Step   3782] NORMAL       | total=6070.4ms | mode=NORMAL
2025-12-13T19:40:50.228909 [Step   3783] NORMAL       | total=5465.7ms | mode=NORMAL
2025-12-13T19:40:55.654315 [Step   3784] NORMAL       | total=5421.0ms | mode=NORMAL
2025-12-13T19:41:01.228091 [Step   3785] NORMAL       | total=5568.1ms | mode=NORMAL
2025-12-13T19:41:06.772752 [Step   3786] NORMAL       | total=5539.7ms | mode=NORMAL
2025-12-13T19:41:12.151138 [Step   3787] NORMAL       | total=5373.4ms | mode=NORMAL
2025-12-13T19:41:17.780179 [Step   3788] NORMAL       | total=5623.7ms | mode=NORMAL
2025-12-13T19:41:23.258532 [Step   3789] NORMAL       | total=5473.3ms | mode=NORMAL
2025-12-13T19:41:28.849857 [Step   3790] NORMAL       | total=5586.6ms | mode=NORMAL
2025-12-13T19:41:34.383368 [Step   3791] NORMAL       | total=5528.3ms | mode=NORMAL
2025-12-13T19:41:40.399460 [Step   3792] NORMAL       | total=6012.4ms | mode=NORMAL
2025-12-13T19:41:45.570415 [Step   3793] NORMAL       | total=5164.6ms | mode=NORMAL
2025-12-13T19:41:50.860612 [Step   3794] NORMAL       | total=5283.7ms | mode=NORMAL
2025-12-13T19:41:56.354668 [Step   3795] NORMAL       | total=5487.6ms | mode=NORMAL
2025-12-13T19:42:02.044040 [Step   3796] NORMAL       | total=5682.9ms | mode=NORMAL
2025-12-13T19:42:07.492684 [Step   3797] NORMAL       | total=5442.5ms | mode=NORMAL
2025-12-13T19:42:12.816227 [Step   3798] NORMAL       | total=5317.8ms | mode=NORMAL
2025-12-13T19:42:18.532576 [Step   3799] NORMAL       | total=5710.8ms | mode=NORMAL
2025-12-13T19:42:24.051030 [Step   3800] NORMAL       | total=5512.3ms | mode=NORMAL
2025-12-13T19:42:29.464910 [Step   3801] NORMAL       | total=5407.6ms | mode=NORMAL
2025-12-13T19:42:35.157653 [Step   3802] NORMAL       | total=5686.9ms | mode=NORMAL
2025-12-13T19:42:40.659976 [Step   3803] NORMAL       | total=5496.5ms | mode=NORMAL
2025-12-13T19:42:46.697436 [Step   3804] NORMAL       | total=5999.5ms | mode=NORMAL
2025-12-13T19:42:52.250019 [Step   3805] NORMAL       | total=5546.3ms | mode=NORMAL
2025-12-13T19:42:57.596764 [Step   3806] NORMAL       | total=5340.6ms | mode=NORMAL
2025-12-13T19:43:03.135143 [Step   3807] NORMAL       | total=5532.9ms | mode=NORMAL
2025-12-13T19:43:08.982087 [Step   3808] NORMAL       | total=5842.7ms | mode=NORMAL
2025-12-13T19:43:13.985999 [Step   3809] NORMAL       | total=4998.2ms | mode=NORMAL
2025-12-13T19:43:19.353757 [Step   3810] NORMAL       | total=5362.1ms | mode=NORMAL
2025-12-13T19:43:24.683734 [Step   3811] NORMAL       | total=5323.3ms | mode=NORMAL
2025-12-13T19:43:30.241312 [Step   3812] NORMAL       | total=5552.0ms | mode=NORMAL
2025-12-13T19:43:35.935552 [Step   3813] NORMAL       | total=5688.6ms | mode=NORMAL
2025-12-13T19:43:42.440733 [Step   3814] NORMAL       | total=6497.0ms | mode=NORMAL
2025-12-13T19:43:48.047537 [Step   3815] NORMAL       | total=5599.0ms | mode=NORMAL
2025-12-13T19:43:53.431027 [Step   3816] NORMAL       | total=5377.7ms | mode=NORMAL
2025-12-13T19:43:59.092016 [Step   3817] NORMAL       | total=5655.9ms | mode=NORMAL
2025-12-13T19:44:04.727952 [Step   3818] NORMAL       | total=5629.4ms | mode=NORMAL
2025-12-13T19:44:10.150776 [Step   3819] NORMAL       | total=5417.6ms | mode=NORMAL
2025-12-13T19:44:15.653336 [Step   3820] NORMAL       | total=5495.9ms | mode=NORMAL
2025-12-13T19:44:21.186613 [Step   3821] NORMAL       | total=5527.7ms | mode=NORMAL
2025-12-13T19:44:26.657231 [Step   3822] NORMAL       | total=5465.8ms | mode=NORMAL
2025-12-13T19:44:32.089172 [Step   3823] NORMAL       | total=5426.3ms | mode=NORMAL
2025-12-13T19:44:38.440261 [Step   3824] NORMAL       | total=6346.1ms | mode=NORMAL
2025-12-13T19:44:43.371965 [Step   3825] NORMAL       | total=4925.9ms | mode=NORMAL
2025-12-13T19:44:48.888459 [Step   3826] NORMAL       | total=5508.9ms | mode=NORMAL
2025-12-13T19:44:54.280776 [Step   3827] NORMAL       | total=5387.6ms | mode=NORMAL
2025-12-13T19:44:59.683213 [Step   3828] NORMAL       | total=5397.6ms | mode=NORMAL
2025-12-13T19:45:05.342418 [Step   3829] NORMAL       | total=5654.6ms | mode=NORMAL
2025-12-13T19:45:10.783009 [Step   3830] NORMAL       | total=5436.3ms | mode=NORMAL
2025-12-13T19:45:16.124233 [Step   3831] NORMAL       | total=5335.6ms | mode=NORMAL
2025-12-13T19:45:21.655532 [Step   3832] NORMAL       | total=5525.8ms | mode=NORMAL
2025-12-13T19:45:26.979639 [Step   3833] NORMAL       | total=5315.9ms | mode=NORMAL
2025-12-13T19:45:32.463955 [Step   3834] NORMAL       | total=5477.7ms | mode=NORMAL
2025-12-13T19:45:38.058170 [Step   3835] NORMAL       | total=5588.9ms | mode=NORMAL
2025-12-13T19:45:43.735790 [Step   3836] NORMAL       | total=5672.2ms | mode=NORMAL
2025-12-13T19:45:49.076090 [Step   3837] NORMAL       | total=5334.3ms | mode=NORMAL
2025-12-13T19:45:54.471572 [Step   3838] NORMAL       | total=5389.5ms | mode=NORMAL
2025-12-13T19:46:00.150341 [Step   3839] NORMAL       | total=5673.1ms | mode=NORMAL
2025-12-13T19:46:05.904662 [Step   3840] NORMAL       | total=5749.8ms | mode=NORMAL
2025-12-13T19:46:10.846996 [Step   3841] NORMAL       | total=4936.8ms | mode=NORMAL
2025-12-13T19:46:16.341396 [Step   3842] NORMAL       | total=5488.3ms | mode=NORMAL
2025-12-13T19:46:22.314495 [Step   3843] NORMAL       | total=5967.8ms | mode=NORMAL
2025-12-13T19:46:27.942053 [Step   3844] NORMAL       | total=5622.7ms | mode=NORMAL
2025-12-13T19:46:33.504449 [Step   3845] NORMAL       | total=5557.4ms | mode=NORMAL
2025-12-13T19:46:38.897290 [Step   3846] NORMAL       | total=5388.2ms | mode=NORMAL
2025-12-13T19:46:44.665138 [Step   3847] NORMAL       | total=5762.9ms | mode=NORMAL
2025-12-13T19:46:50.066712 [Step   3848] NORMAL       | total=5395.2ms | mode=NORMAL
2025-12-13T19:46:55.380364 [Step   3849] NORMAL       | total=5308.0ms | mode=NORMAL
2025-12-13T19:47:00.804584 [Step   3850] NORMAL       | total=5419.9ms | mode=NORMAL
2025-12-13T19:47:06.118629 [Step   3851] NORMAL       | total=5308.2ms | mode=NORMAL
2025-12-13T19:47:11.589902 [Step   3852] NORMAL       | total=5466.6ms | mode=NORMAL
2025-12-13T19:47:17.047401 [Step   3853] NORMAL       | total=5452.3ms | mode=NORMAL
2025-12-13T19:47:22.361161 [Step   3854] NORMAL       | total=5308.1ms | mode=NORMAL
2025-12-13T19:47:27.591481 [Step   3855] NORMAL       | total=5224.9ms | mode=NORMAL
2025-12-13T19:47:33.614036 [Step   3856] NORMAL       | total=6018.8ms | mode=NORMAL
2025-12-13T19:47:38.489914 [Step   3857] NORMAL       | total=4869.7ms | mode=NORMAL
2025-12-13T19:47:44.166204 [Step   3858] NORMAL       | total=5671.5ms | mode=NORMAL
2025-12-13T19:47:49.985394 [Step   3859] NORMAL       | total=5814.2ms | mode=NORMAL
2025-12-13T19:47:55.395537 [Step   3860] NORMAL       | total=5405.2ms | mode=NORMAL
2025-12-13T19:48:00.866346 [Step   3861] NORMAL       | total=5465.1ms | mode=NORMAL
2025-12-13T19:48:06.194752 [Step   3862] NORMAL       | total=5321.5ms | mode=NORMAL
2025-12-13T19:48:11.620824 [Step   3863] NORMAL       | total=5421.0ms | mode=NORMAL
2025-12-13T19:48:17.277552 [Step   3864] NORMAL       | total=5651.3ms | mode=NORMAL
2025-12-13T19:48:22.726472 [Step   3865] NORMAL       | total=5443.3ms | mode=NORMAL
2025-12-13T19:48:28.245839 [Step   3866] NORMAL       | total=5514.1ms | mode=NORMAL
2025-12-13T19:48:34.144083 [Step   3867] NORMAL       | total=5891.9ms | mode=NORMAL
2025-12-13T19:48:39.722819 [Step   3868] NORMAL       | total=5572.4ms | mode=NORMAL
2025-12-13T19:48:45.597815 [Step   3869] NORMAL       | total=5867.6ms | mode=NORMAL
2025-12-13T19:48:51.034085 [Step   3870] NORMAL       | total=5430.8ms | mode=NORMAL
2025-12-13T19:48:56.561655 [Step   3871] NORMAL       | total=5520.9ms | mode=NORMAL
2025-12-13T19:49:02.408249 [Step   3872] NORMAL       | total=5841.8ms | mode=NORMAL
2025-12-13T19:49:07.391748 [Step   3873] NORMAL       | total=4977.9ms | mode=NORMAL
2025-12-13T19:49:12.956394 [Step   3874] NORMAL       | total=5560.1ms | mode=NORMAL
2025-12-13T19:49:18.539536 [Step   3875] NORMAL       | total=5578.1ms | mode=NORMAL
2025-12-13T19:49:23.982511 [Step   3876] NORMAL       | total=5438.1ms | mode=NORMAL
2025-12-13T19:49:29.484861 [Step   3877] NORMAL       | total=5497.8ms | mode=NORMAL
2025-12-13T19:49:34.831192 [Step   3878] NORMAL       | total=5340.3ms | mode=NORMAL
2025-12-13T19:49:40.539398 [Step   3879] NORMAL       | total=5703.1ms | mode=NORMAL
2025-12-13T19:49:46.139904 [Step   3880] NORMAL       | total=5595.5ms | mode=NORMAL
2025-12-13T19:49:51.619659 [Step   3881] NORMAL       | total=5473.4ms | mode=NORMAL
2025-12-13T19:49:57.175190 [Step   3882] NORMAL       | total=5548.8ms | mode=NORMAL
2025-12-13T19:50:02.458109 [Step   3883] NORMAL       | total=5277.0ms | mode=NORMAL
2025-12-13T19:50:08.458218 [Step   3884] NORMAL       | total=5994.4ms | mode=NORMAL
2025-12-13T19:50:14.694880 [Step   3885] NORMAL       | total=6227.0ms | mode=NORMAL
2025-12-13T19:50:20.343102 [Step   3886] NORMAL       | total=5642.7ms | mode=NORMAL
2025-12-13T19:50:25.967343 [Step   3887] NORMAL       | total=5615.1ms | mode=NORMAL
2025-12-13T19:50:31.859616 [Step   3888] NORMAL       | total=5884.9ms | mode=NORMAL
2025-12-13T19:50:36.667793 [Step   3889] NORMAL       | total=4803.1ms | mode=NORMAL
2025-12-13T19:50:42.035603 [Step   3890] NORMAL       | total=5359.3ms | mode=NORMAL
2025-12-13T19:50:47.331988 [Step   3891] NORMAL       | total=5291.1ms | mode=NORMAL
2025-12-13T19:50:52.631606 [Step   3892] NORMAL       | total=5295.3ms | mode=NORMAL
2025-12-13T19:50:58.403120 [Step   3893] NORMAL       | total=5762.4ms | mode=NORMAL
2025-12-13T19:51:04.232780 [Step   3894] NORMAL       | total=5821.4ms | mode=NORMAL
2025-12-13T19:51:09.536462 [Step   3895] NORMAL       | total=5298.8ms | mode=NORMAL
2025-12-13T19:51:15.034427 [Step   3896] NORMAL       | total=5490.7ms | mode=NORMAL
2025-12-13T19:51:20.302258 [Step   3897] NORMAL       | total=5260.8ms | mode=NORMAL
2025-12-13T19:51:25.666109 [Step   3898] NORMAL       | total=5358.4ms | mode=NORMAL
2025-12-13T19:51:31.171294 [Step   3899] NORMAL       | total=5498.0ms | mode=NORMAL
2025-12-13T19:51:36.641633 [Step   3900] NORMAL       | total=5464.0ms | mode=NORMAL
2025-12-13T19:51:42.221123 [Step   3901] NORMAL       | total=5572.1ms | mode=NORMAL
2025-12-13T19:51:47.597760 [Step   3902] NORMAL       | total=5371.0ms | mode=NORMAL
2025-12-13T19:51:52.936153 [Step   3903] NORMAL       | total=5334.0ms | mode=NORMAL
2025-12-13T19:51:58.829348 [Step   3904] NORMAL       | total=5888.2ms | mode=NORMAL
2025-12-13T19:52:03.880395 [Step   3905] NORMAL       | total=5046.0ms | mode=NORMAL
2025-12-13T19:52:09.106328 [Step   3906] NORMAL       | total=5216.1ms | mode=NORMAL
2025-12-13T19:52:14.560073 [Step   3907] NORMAL       | total=5449.0ms | mode=NORMAL
2025-12-13T19:52:19.868267 [Step   3908] NORMAL       | total=5301.6ms | mode=NORMAL
2025-12-13T19:52:25.129981 [Step   3909] NORMAL       | total=5255.3ms | mode=NORMAL
2025-12-13T19:52:30.647534 [Step   3910] NORMAL       | total=5507.1ms | mode=NORMAL
2025-12-13T19:52:35.909130 [Step   3911] NORMAL       | total=5256.1ms | mode=NORMAL
2025-12-13T19:52:41.297604 [Step   3912] NORMAL       | total=5382.3ms | mode=NORMAL
2025-12-13T19:52:47.165471 [Step   3913] NORMAL       | total=5862.3ms | mode=NORMAL
2025-12-13T19:52:52.413127 [Step   3914] NORMAL       | total=5240.3ms | mode=NORMAL
2025-12-13T19:52:57.867679 [Step   3915] NORMAL       | total=5444.8ms | mode=NORMAL
2025-12-13T19:53:03.080442 [Step   3916] NORMAL       | total=5205.6ms | mode=NORMAL
2025-12-13T19:53:08.267824 [Step   3917] NORMAL       | total=5180.8ms | mode=NORMAL
2025-12-13T19:53:13.718129 [Step   3918] NORMAL       | total=5442.0ms | mode=NORMAL
2025-12-13T19:53:18.955995 [Step   3919] NORMAL       | total=5232.1ms | mode=NORMAL
2025-12-13T19:53:24.682453 [Step   3920] NORMAL       | total=5722.9ms | mode=NORMAL
2025-12-13T19:53:29.681492 [Step   3921] NORMAL       | total=4992.6ms | mode=NORMAL
2025-12-13T19:53:35.078648 [Step   3922] NORMAL       | total=5392.1ms | mode=NORMAL
2025-12-13T19:53:40.434766 [Step   3923] NORMAL       | total=5349.4ms | mode=NORMAL
2025-12-13T19:53:45.614200 [Step   3924] NORMAL       | total=5174.4ms | mode=NORMAL
2025-12-13T19:53:50.797214 [Step   3925] NORMAL       | total=5177.8ms | mode=NORMAL
2025-12-13T19:53:56.263973 [Step   3926] NORMAL       | total=5462.6ms | mode=NORMAL
2025-12-13T19:54:01.572275 [Step   3927] NORMAL       | total=5303.2ms | mode=NORMAL
2025-12-13T19:54:06.949270 [Step   3928] NORMAL       | total=5371.7ms | mode=NORMAL
2025-12-13T19:54:12.358961 [Step   3929] NORMAL       | total=5403.4ms | mode=NORMAL
2025-12-13T19:54:17.686008 [Step   3930] NORMAL       | total=5320.5ms | mode=NORMAL
2025-12-13T19:54:23.005092 [Step   3931] NORMAL       | total=5313.8ms | mode=NORMAL
2025-12-13T19:54:28.497226 [Step   3932] NORMAL       | total=5485.4ms | mode=NORMAL
2025-12-13T19:54:33.767671 [Step   3933] NORMAL       | total=5263.3ms | mode=NORMAL
2025-12-13T19:54:39.065741 [Step   3934] NORMAL       | total=5292.8ms | mode=NORMAL
2025-12-13T19:54:44.489108 [Step   3935] NORMAL       | total=5418.5ms | mode=NORMAL
2025-12-13T19:54:50.208160 [Step   3936] NORMAL       | total=5715.2ms | mode=NORMAL
2025-12-13T19:54:55.322052 [Step   3937] NORMAL       | total=5109.3ms | mode=NORMAL
2025-12-13T19:55:00.504379 [Step   3938] NORMAL       | total=5174.7ms | mode=NORMAL
2025-12-13T19:55:05.675142 [Step   3939] NORMAL       | total=5166.1ms | mode=NORMAL
2025-12-13T19:55:11.250191 [Step   3940] NORMAL       | total=5568.9ms | mode=NORMAL
2025-12-13T19:55:16.539190 [Step   3941] NORMAL       | total=5282.1ms | mode=NORMAL
2025-12-13T19:55:21.858669 [Step   3942] NORMAL       | total=5314.6ms | mode=NORMAL
2025-12-13T19:55:27.423777 [Step   3943] NORMAL       | total=5558.7ms | mode=NORMAL
2025-12-13T19:55:32.752041 [Step   3944] NORMAL       | total=5323.2ms | mode=NORMAL
2025-12-13T19:55:38.187036 [Step   3945] NORMAL       | total=5429.3ms | mode=NORMAL
2025-12-13T19:55:43.605556 [Step   3946] NORMAL       | total=5413.1ms | mode=NORMAL
2025-12-13T19:55:48.869141 [Step   3947] NORMAL       | total=5256.7ms | mode=NORMAL
2025-12-13T19:55:54.231172 [Step   3948] NORMAL       | total=5356.9ms | mode=NORMAL
2025-12-13T19:55:59.602035 [Step   3949] NORMAL       | total=5365.8ms | mode=NORMAL
2025-12-13T19:56:05.051678 [Step   3950] NORMAL       | total=5445.0ms | mode=NORMAL
2025-12-13T19:56:10.533019 [Step   3951] NORMAL       | total=5476.4ms | mode=NORMAL
2025-12-13T19:56:16.407283 [Step   3952] NORMAL       | total=5870.2ms | mode=NORMAL
2025-12-13T19:56:21.538973 [Step   3953] NORMAL       | total=5125.7ms | mode=NORMAL
2025-12-13T19:56:27.095749 [Step   3954] NORMAL       | total=5551.8ms | mode=NORMAL
2025-12-13T19:56:32.690618 [Step   3955] NORMAL       | total=5589.3ms | mode=NORMAL
2025-12-13T19:56:38.072778 [Step   3956] NORMAL       | total=5375.9ms | mode=NORMAL
2025-12-13T19:56:43.610143 [Step   3957] NORMAL       | total=5532.3ms | mode=NORMAL
2025-12-13T19:56:48.913438 [Step   3958] NORMAL       | total=5296.5ms | mode=NORMAL
2025-12-13T19:56:54.479396 [Step   3959] NORMAL       | total=5560.6ms | mode=NORMAL
2025-12-13T19:57:00.097439 [Step   3960] NORMAL       | total=5613.8ms | mode=NORMAL
2025-12-13T19:57:05.572914 [Step   3961] NORMAL       | total=5470.2ms | mode=NORMAL
2025-12-13T19:57:10.836728 [Step   3962] NORMAL       | total=5257.9ms | mode=NORMAL
2025-12-13T19:57:16.291969 [Step   3963] NORMAL       | total=5449.6ms | mode=NORMAL
2025-12-13T19:57:21.690371 [Step   3964] NORMAL       | total=5392.0ms | mode=NORMAL
2025-12-13T19:57:27.141781 [Step   3965] NORMAL       | total=5445.4ms | mode=NORMAL
2025-12-13T19:57:32.532310 [Step   3966] NORMAL       | total=5383.5ms | mode=NORMAL
2025-12-13T19:57:38.094268 [Step   3967] NORMAL       | total=5557.1ms | mode=NORMAL
2025-12-13T19:58:15.094054 [Step   3968] NORMAL       | total=36995.9ms | mode=NORMAL
2025-12-13T19:58:22.033148 [Step   3969] POST-CKPT    | total=6932.3ms | mode=POST-CKPT
2025-12-13T19:58:36.921715 [Step   3970] POST-CKPT    | total=14881.5ms | mode=POST-CKPT
2025-12-13T19:58:54.197425 [Step   3971] POST-CKPT    | total=17268.2ms | mode=POST-CKPT
2025-12-13T19:59:11.197073 [Step   3972] POST-CKPT    | total=16994.7ms | mode=POST-CKPT
2025-12-13T19:59:27.989992 [Step   3973] POST-CKPT    | total=16786.5ms | mode=POST-CKPT
2025-12-13T19:59:50.614277 [Step   3974] POST-CKPT    | total=22618.5ms | mode=POST-CKPT
2025-12-13T20:00:07.201553 [Step   3975] POST-CKPT    | total=16581.8ms | mode=POST-CKPT
2025-12-13T20:00:23.790389 [Step   3976] POST-CKPT    | total=16582.6ms | mode=POST-CKPT
2025-12-13T20:00:40.077280 [Step   3977] POST-CKPT    | total=16278.1ms | mode=POST-CKPT
2025-12-13T20:01:00.162491 [Step   3978] POST-CKPT    | total=20077.9ms | mode=POST-CKPT
2025-12-13T20:01:16.818173 [Step   3979] POST-CKPT    | total=16649.9ms | mode=POST-CKPT
2025-12-13T20:01:38.849234 [Step   3980] POST-CKPT    | total=22024.2ms | mode=POST-CKPT
2025-12-13T20:01:55.151181 [Step   3981] POST-CKPT    | total=16297.0ms | mode=POST-CKPT
2025-12-13T20:02:16.848177 [Step   3982] POST-CKPT    | total=21689.6ms | mode=POST-CKPT
2025-12-13T20:02:31.875301 [Step   3983] POST-CKPT    | total=15019.0ms | mode=POST-CKPT
2025-12-13T20:02:52.983458 [Step   3984] POST-CKPT    | total=21101.7ms | mode=POST-CKPT
2025-12-13T20:03:07.820527 [Step   3985] POST-CKPT    | total=14830.1ms | mode=POST-CKPT
2025-12-13T20:03:28.060785 [Step   3986] POST-CKPT    | total=20234.8ms | mode=POST-CKPT
2025-12-13T20:03:47.034028 [Step   3987] POST-CKPT    | total=18966.6ms | mode=POST-CKPT
2025-12-13T20:04:04.160252 [Step   3988] POST-CKPT    | total=17119.7ms | mode=POST-CKPT
2025-12-13T20:04:25.251809 [Step   3989] POST-CKPT    | total=21083.7ms | mode=POST-CKPT
2025-12-13T20:04:42.392934 [Step   3990] POST-CKPT    | total=17135.7ms | mode=POST-CKPT
2025-12-13T20:05:03.796328 [Step   3991] POST-CKPT    | total=21397.5ms | mode=POST-CKPT

2025-12-14T10:12:26.825515 [Step   3969] POST-CKPT    | total=7593.2ms | mode=POST-CKPT
2025-12-14T10:12:31.970388 [Step   3970] POST-CKPT    | total=5140.4ms | mode=POST-CKPT
